nohup: ignoring input

   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server

nohup: ignoring input

   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server

  2026-02-02 14:49:28 /favicon.ico ................................. ~ 0.03ms
  2026-02-02 14:49:29 / ............................................ ~ 0.09ms
  2026-02-02 14:49:29 /images/triagemico.png ....................... ~ 0.43ms
  2026-02-02 14:49:29 /images/atendenteico.png ..................... ~ 0.19ms
  2026-02-02 14:49:29 /favicon.ico ................................. ~ 0.02ms
  2026-02-02 14:49:30 /queue/atendimento ............................... ~ 1s
  2026-02-02 14:49:32 /queue/tickets/atendimento ................. ~ 502.28ms
  2026-02-02 14:49:32 /favicon.ico ................................. ~ 0.06ms
  2026-02-02 14:49:34 / ............................................ ~ 0.09ms
  2026-02-02 14:49:35 /images/atendenteico.png ..................... ~ 0.03ms
  2026-02-02 14:49:35 /images/triagemico.png ....................... ~ 0.54ms
  2026-02-02 14:49:35 /favicon.ico ................................. ~ 0.03ms
  2026-02-02 14:49:36 /queue/triagem ............................... ~ 0.12ms
  2026-02-02 14:49:36 /queue/tickets/triagem ..................... ~ 500.31ms
  2026-02-02 14:49:36 /favicon.ico ................................. ~ 0.06ms
  2026-02-02 14:49:37 / ............................................ ~ 0.16ms
  2026-02-02 14:49:38 /images/triagemico.png ....................... ~ 3.56ms
  2026-02-02 14:49:38 /images/atendenteico.png ..................... ~ 0.03ms
  2026-02-02 14:49:38 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:24:40 / ............................................ ~ 0.11ms
  2026-02-03 11:24:40 /login ....................................... ~ 0.03ms
  2026-02-03 11:24:40 /images/login.png ............................ ~ 0.10ms
  2026-02-03 11:24:40 /favicon.ico ................................. ~ 0.10ms
  2026-02-03 11:24:49 / ............................................ ~ 0.09ms
  2026-02-03 11:24:49 /login ....................................... ~ 0.03ms
  2026-02-03 11:24:49 /images/login.png ............................ ~ 0.03ms
  2026-02-03 11:24:50 /favicon.ico ................................. ~ 0.16ms
  2026-02-03 11:25:11 /register .................................. ~ 500.40ms
  2026-02-03 11:25:11 /images/login.png ............................ ~ 0.04ms
  2026-02-03 11:25:11 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:25:20 / ............................................ ~ 0.10ms
  2026-02-03 11:25:20 /login ..................................... ~ 500.31ms
  2026-02-03 11:25:20 /images/login.png ............................ ~ 0.03ms
  2026-02-03 11:25:21 /favicon.ico ................................. ~ 0.02ms
  2026-02-03 11:25:26 /login ..................................... ~ 500.39ms
  2026-02-03 11:25:26 /images/login.png ............................ ~ 0.03ms
  2026-02-03 11:25:26 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:25:32 /login ..................................... ~ 500.38ms
  2026-02-03 11:25:32 / .......................................... ~ 500.75ms
  2026-02-03 11:25:32 /images/triagemico.png ....................... ~ 0.05ms
  2026-02-03 11:25:32 /images/atendenteico.png ..................... ~ 0.21ms
  2026-02-03 11:25:32 /images/graficoico.png ....................... ~ 0.03ms
  2026-02-03 11:25:32 /images/painel.png ........................... ~ 1.69ms
  2026-02-03 11:25:32 /images/painel_tickets.png ................... ~ 0.03ms
  2026-02-03 11:25:32 /favicon.ico ................................. ~ 0.12ms
  2026-02-03 11:26:00 /users/assing-category/ .................... ~ 500.33ms
  2026-02-03 11:26:01 /users/assing-category ........................... ~ 3s
  2026-02-03 11:26:03 /users/asing-category ............................ ~ 8s
  2026-02-03 11:26:25 /login ....................................... ~ 0.15ms
  2026-02-03 11:26:25 / ............................................ ~ 0.42ms
  2026-02-03 11:26:25 /images/triagemico.png ....................... ~ 0.03ms
  2026-02-03 11:26:25 /images/atendenteico.png ..................... ~ 0.18ms
  2026-02-03 11:26:25 /favicon.ico ................................. ~ 0.02ms
  2026-02-03 11:26:28 /users/assign-category ....................... ~ 0.09ms
  2026-02-03 11:26:12 /users/assing-category .......................... ~ 28s
  2026-02-03 11:26:44 /favicon.ico ................................. ~ 0.17ms
  2026-02-03 11:26:40 /users/assign-category .......................... ~ 13s
  2026-02-03 11:26:54 /favicon.ico ............................... ~ 500.21ms
  2026-02-03 11:27:06 /users/5 ..................................... ~ 0.09ms
  2026-02-03 11:27:06 /users/assign-category ....................... ~ 0.38ms
  2026-02-03 11:27:06 /favicon.ico ................................. ~ 0.08ms
  2026-02-03 11:27:09 /users/assign-category ....................... ~ 0.08ms
  2026-02-03 11:27:09 /favicon.ico ............................... ~ 500.26ms
  2026-02-03 11:27:10 /users/assign-category ....................... ~ 0.17ms
  2026-02-03 11:27:10 /favicon.ico ................................. ~ 0.57ms
  2026-02-03 11:27:26 /favicon.ico ................................. ~ 0.12ms
  2026-02-03 11:27:26 / ................................................ ~ 1s
  2026-02-03 11:27:27 /images/triagemico.png ..................... ~ 500.27ms
  2026-02-03 11:27:27 /images/atendenteico.png ..................... ~ 0.32ms
  2026-02-03 11:27:27 /favicon.ico ................................. ~ 0.02ms
  2026-02-03 11:27:28 /login ....................................... ~ 0.11ms
  2026-02-03 11:27:28 /favicon.ico ................................. ~ 0.39ms
  2026-02-03 11:27:29 /favicon.ico ................................. ~ 0.10ms
  2026-02-03 11:27:29 /users/assign-category ........................... ~ 2s
  2026-02-03 11:27:31 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:27:41 /favicon.ico ................................. ~ 0.13ms
  2026-02-03 11:27:41 /favicon.ico ............................... ~ 500.75ms
  2026-02-03 11:27:41 / ................................................ ~ 8s
  2026-02-03 11:27:50 /images/triagemico.png ....................... ~ 0.04ms
  2026-02-03 11:27:50 /images/atendenteico.png ..................... ~ 0.20ms
  2026-02-03 11:27:52 /favicon.ico ................................. ~ 0.19ms
  2026-02-03 11:27:55 /logout ...................................... ~ 0.13ms
  2026-02-03 11:27:56 / ............................................ ~ 0.03ms
  2026-02-03 11:27:56 /login ....................................... ~ 0.02ms
  2026-02-03 11:27:56 /images/login.png ............................ ~ 0.02ms
  2026-02-03 11:27:56 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:28:02 /login ..................................... ~ 500.26ms
  2026-02-03 11:28:02 / .......................................... ~ 500.66ms
  2026-02-03 11:28:02 /images/triagemico.png ....................... ~ 0.06ms
  2026-02-03 11:28:02 /images/atendenteico.png ..................... ~ 0.22ms
  2026-02-03 11:28:02 /images/graficoico.png ....................... ~ 0.36ms
  2026-02-03 11:28:02 /images/painel.png ........................... ~ 0.49ms
  2026-02-03 11:28:02 /images/painel_tickets.png ................... ~ 0.65ms
  2026-02-03 11:28:02 /favicon.ico ................................. ~ 0.08ms
  2026-02-03 11:28:07 /users/assign-category ....................... ~ 0.18ms
  2026-02-03 11:28:11 /favicon.ico ................................. ~ 0.15ms
  2026-02-03 11:28:16 /users/1 ................................... ~ 500.35ms
  2026-02-03 11:28:16 /favicon.ico ............................... ~ 500.63ms
  2026-02-03 11:28:28 /users/assign-category ....................... ~ 0.21ms
  2026-02-03 11:28:28 /favicon.ico ................................. ~ 0.57ms
  2026-02-03 11:28:29 /users/assign-category ....................... ~ 0.09ms
  2026-02-03 11:28:29 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:28:37 /users/1 ..................................... ~ 0.11ms
  2026-02-03 11:28:37 /favicon.ico ................................. ~ 0.42ms
  2026-02-03 11:28:40 /favicon.ico ................................. ~ 0.15ms
  2026-02-03 11:28:59 /users/3 ..................................... ~ 0.15ms
  2026-02-03 11:28:59 /users/assign-category ....................... ~ 0.05ms
  2026-02-03 11:29:00 /favicon.ico ................................. ~ 0.06ms
  2026-02-03 11:29:02 /users/assign-category ....................... ~ 0.16ms
  2026-02-03 11:29:02 /favicon.ico ................................. ~ 0.06ms
  2026-02-03 11:29:03 /users/assign-category ....................... ~ 0.13ms
  2026-02-03 11:29:03 /favicon.ico ................................. ~ 0.06ms
  2026-02-03 11:29:17 /users/4 ................................... ~ 500.47ms
  2026-02-03 11:29:17 /users/assign-category ....................... ~ 0.03ms
  2026-02-03 11:29:17 /favicon.ico ................................. ~ 2.25ms
  2026-02-03 11:29:21 /users/assign-category ....................... ~ 0.16ms
  2026-02-03 11:29:21 /favicon.ico ................................. ~ 0.60ms
  2026-02-03 11:29:28 /users/1 ..................................... ~ 0.09ms
  2026-02-03 11:29:28 /favicon.ico ................................. ~ 0.39ms
  2026-02-03 11:29:29 /favicon.ico ................................. ~ 0.19ms
  2026-02-03 11:29:32 /users/3 ..................................... ~ 0.14ms
  2026-02-03 11:29:32 /users/assign-category ....................... ~ 0.06ms
  2026-02-03 11:29:32 /favicon.ico ................................. ~ 0.13ms
  2026-02-03 11:30:22 /users/2 ................................... ~ 500.27ms
  2026-02-03 11:30:22 /favicon.ico ................................. ~ 0.04ms
  2026-02-03 11:30:28 /favicon.ico ................................. ~ 0.11ms
  2026-02-03 11:33:41 /favicon.ico ................................. ~ 0.12ms
  2026-02-03 11:33:41 /favicon.ico ............................... ~ 500.73ms
  2026-02-03 11:33:41 /favicon.ico ............................... ~ 500.87ms
  2026-02-03 11:33:42 /favicon.ico ................................. ~ 0.62ms
  2026-02-03 11:33:42 /home ............................................ ~ 5s
  2026-02-03 11:33:42 /favicon.ico ..................................... ~ 5s
  2026-02-03 11:33:50 / ............................................ ~ 0.19ms
  2026-02-03 11:33:50 /images/triagemico.png ....................... ~ 0.04ms
  2026-02-03 11:33:50 /images/atendenteico.png ..................... ~ 2.35ms
  2026-02-03 11:33:50 /images/graficoico.png ....................... ~ 0.04ms
  2026-02-03 11:33:50 /images/painel.png ........................... ~ 0.19ms
  2026-02-03 11:33:50 /images/painel_tickets.png ................... ~ 0.02ms
  2026-02-03 11:33:50 /favicon.ico ................................. ~ 0.02ms
  2026-02-03 11:33:58 /adminPanel .................................. ~ 0.17ms
  2026-02-03 11:33:58 /favicon.ico ................................. ~ 0.04ms
  2026-02-03 11:35:15 /users/1/update-category ..................... ~ 0.09ms
  2026-02-03 11:35:15 /adminPanel .................................. ~ 0.05ms
  2026-02-03 11:35:15 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:35:19 /users/1/update-category ..................... ~ 0.08ms
  2026-02-03 11:35:19 /adminPanel .................................. ~ 0.03ms
  2026-02-03 11:35:19 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:35:31 /users/1/update-category ..................... ~ 0.09ms
  2026-02-03 11:35:31 /adminPanel .................................. ~ 0.03ms
  2026-02-03 11:35:31 /favicon.ico ................................. ~ 0.03ms
  2026-02-03 11:35:55 /favicon.ico ................................. ~ 0.21ms
  2026-02-03 11:35:55 /favicon.ico ..................................... ~ 1s
  2026-02-03 11:35:56 /favicon.ico ..................................... ~ 9s
  2026-02-03 11:36:05 .............................................. ~ 1m 29s
  2026-02-03 12:14:36 / ............................................ ~ 0.11ms
  2026-02-03 12:14:36 /images/triagemico.png ....................... ~ 0.05ms
  2026-02-03 12:14:36 /images/atendenteico.png ..................... ~ 0.23ms
  2026-02-03 12:14:36 /images/graficoico.png ....................... ~ 0.04ms
  2026-02-03 12:14:36 /images/painel.png ........................... ~ 0.18ms
  2026-02-03 12:14:36 /images/painel_tickets.png ................... ~ 0.03ms
  2026-02-03 13:09:32 / .......................................... ~ 500.28ms
  2026-02-03 13:09:32 /images/triagemico.png ....................... ~ 0.05ms
  2026-02-03 13:09:32 /images/atendenteico.png ..................... ~ 0.26ms
  2026-02-03 13:09:32 ............................................... ~ 2m 3s
  2026-02-03 13:31:35 / ............................................ ~ 0.10ms
  2026-02-03 13:31:35 /images/triagemico.png ....................... ~ 0.05ms
  2026-02-03 13:31:35 /images/atendenteico.png ..................... ~ 0.25ms
  2026-02-03 13:31:35 /images/graficoico.png ....................... ~ 0.04ms
  2026-02-03 13:31:35 /images/painel.png ........................... ~ 2.12ms
  2026-02-03 13:31:35 /images/painel_tickets.png ................... ~ 0.03ms
  2026-02-03 13:31:53 / ............................................ ~ 0.11ms
  2026-02-03 13:31:53 /images/triagemico.png ....................... ~ 0.05ms
  2026-02-03 13:31:53 /images/atendenteico.png ..................... ~ 0.20ms
  2026-02-03 13:31:53 /images/graficoico.png ....................... ~ 0.02ms
  2026-02-03 13:31:53 /images/painel.png ........................... ~ 0.02ms
  2026-02-03 13:31:53 /images/painel_tickets.png ................... ~ 0.04ms
  2026-02-03 13:32:57 /favicon.ico ................................. ~ 0.84ms
  2026-02-03 13:33:12 /users/assign-category ....................... ~ 0.12ms
  2026-02-03 13:33:14 /favicon.ico ................................. ~ 0.17ms
  2026-02-03 13:33:20 / ............................................ ~ 0.15ms
  2026-02-03 13:33:20 /images/triagemico.png ....................... ~ 0.04ms
  2026-02-03 13:33:20 /images/atendenteico.png ..................... ~ 1.83ms
